quote_id,quote_date,customer_name,alloy_name,product_form,thickness_mm,width_mm,qty_kg,lead_time_days,cert_required,price_total_usd,status
Q-100242,2024-10-21,Customer-231,304,strip,0.1578,689.7,121.39,14,ASTM_A240,1571.48,lost
Q-100243,2024-10-22,Customer-114,304,sheet,0.1333,143.39,164.67,21,ASTM_A240,1095.9,lost
Q-100244,2024-10-23,Customer-177,17-7PH,sheet,0.332,747.59,251.22,10,EN_10204_3.1,3038.36,lost
Q-100245,2024-10-24,Customer-99,304,strip,0.3022,966.04,280.33,21,ASTM_A240,2804.65,lost
Q-100246,2024-10-25,Customer-147,316L,foil,0.4965,725.02,327.29,14,EN_10204_3.1,3263.87,lost
Q-100247,2024-10-26,Customer-6,17-7PH,sheet,0.131,720.07,608.74,28,EN_10204_3.1,4251.29,pending
Q-100248,2024-10-27,Customer-145,304,strip,0.2636,1171.52,182.69,28,ASTM_A240,2269.34,pending
Q-100249,2024-10-28,Customer-214,17-7PH,strip,0.3564,71.52,198.02,28,EN_10204_3.1,2111.86,lost
Q-100250,2024-10-29,Customer-57,316L,strip,0.313,1195.67,126.48,10,EN_10204_3.1,1275.85,pending
Q-100251,2024-10-30,Customer-174,316L,strip,0.0861,280.26,199.27,10,EN_10204_3.1,2653.46,pending
Q-100252,2024-10-31,Customer-232,17-7PH,strip,0.1588,761.94,436.48,28,AMS5528,3906.82,pending
Q-100253,2024-11-01,Customer-202,17-7PH,strip,0.3571,537.57,253.32,35,EN_10204_3.1,2325.09,lost
Q-100254,2024-11-02,Customer-188,316L,strip,0.4461,955.69,547.76,14,EN_10204_3.1,8066.76,won
Q-100255,2024-11-03,Customer-192,316L,sheet,0.01,472.94,129.94,14,EN_10204_3.1,1477.87,lost
Q-100256,2024-11-04,Customer-202,316L,foil,0.2594,864.67,152.12,14,ASTM_A240,1172.71,pending
Q-100257,2024-11-05,Customer-66,304,strip,0.3759,311.73,218.04,28,ASTM_A240,2020.49,lost
Q-100258,2024-11-06,Customer-120,304,strip,0.4707,801.89,558.56,10,ASTM_A240,5103.55,won
Q-100259,2024-11-07,Customer-186,316L,foil,0.3741,932.7,101.82,28,RoHS,1478.34,pending
Q-100260,2024-11-08,Customer-203,304,strip,0.1591,106.73,87.05,14,ASTM_A240,842.07,lost
Q-100261,2024-11-09,Customer-32,316L,sheet,0.2636,550.33,130.03,21,RoHS,1862.33,lost
Q-100262,2024-11-10,Customer-211,304,strip,0.01,467.64,141.85,21,EN_10204_3.1,1751.67,pending
Q-100263,2024-11-11,Customer-121,304,sheet,0.5115,1016.12,182.55,28,ASTM_A240,1761.82,won
Q-100264,2024-11-12,Customer-166,17-7PH,sheet,0.3634,657.09,245.76,28,AMS5528,1968.19,won
Q-100265,2024-11-13,Customer-167,17-7PH,sheet,0.0969,1125.19,227.93,35,EN_10204_3.1,2610.24,lost
Q-100266,2024-11-14,Customer-10,316L,foil,0.1195,124.5,152.27,10,ASTM_A240,1555.82,lost
Q-100267,2024-11-15,Customer-61,304,sheet,0.252,556.59,383.68,21,ASTM_A240,3854.51,pending
Q-100268,2024-11-16,Customer-95,316L,sheet,0.2605,55.37,131.28,35,EN_10204_3.1,897.28,pending
Q-100269,2024-11-17,Customer-227,17-7PH,sheet,0.2181,211.61,230.05,35,AMS5528,1466.2,lost
Q-100270,2024-11-18,Customer-158,17-7PH,strip,0.4871,1044.41,152.28,14,EN_10204_3.1,1774.58,lost
Q-100271,2024-11-19,Customer-56,304,sheet,0.2295,40.67,214.65,14,EN_10204_3.1,2413.98,lost
Q-100272,2024-11-20,Customer-26,304,sheet,0.3576,55.86,249.8,10,EN_10204_3.1,2975.76,pending
Q-100273,2024-11-21,Customer-102,304,strip,0.3003,797.48,116.05,35,ASTM_A240,1358.09,lost
Q-100274,2024-11-22,Customer-24,316L,foil,0.3415,207.96,72.93,10,EN_10204_3.1,988.71,pending
Q-100275,2024-11-23,Customer-153,316L,strip,0.1238,148.75,189.2,14,RoHS,1751.74,won
Q-100276,2024-11-24,Customer-33,316L,sheet,0.0159,973.26,452.0,14,ASTM_A240,6176.3,pending
Q-100277,2024-11-25,Customer-54,316L,foil,0.1413,463.29,355.65,10,RoHS,3042.19,pending
Q-100278,2024-11-26,Customer-199,316L,foil,0.438,684.86,494.16,21,EN_10204_3.1,4503.62,won
Q-100279,2024-11-27,Customer-220,17-7PH,strip,0.1545,460.44,87.21,28,EN_10204_3.1,491.57,won
Q-100280,2024-11-28,Customer-205,316L,strip,0.2468,778.24,108.52,14,EN_10204_3.1,1064.61,won
Q-100281,2024-11-29,Customer-34,316L,strip,0.1513,632.52,399.04,28,ASTM_A240,2289.87,won
Q-100282,2024-11-30,Customer-5,304,sheet,0.01,490.61,110.6,35,EN_10204_3.1,861.43,won
Q-100283,2024-12-01,Customer-190,304,sheet,0.12,668.31,51.94,14,ASTM_A240,631.31,lost
Q-100284,2024-12-02,Customer-122,17-7PH,strip,0.213,528.42,488.46,35,AMS5528,6766.0,lost
Q-100285,2024-12-03,Customer-129,304,sheet,0.1906,91.12,235.69,35,EN_10204_3.1,2346.63,won
Q-100286,2024-12-04,Customer-118,17-7PH,strip,0.1359,748.48,167.32,35,EN_10204_3.1,1363.55,pending
Q-100287,2024-12-05,Customer-217,316L,foil,0.1074,656.21,396.45,14,EN_10204_3.1,4430.72,lost
Q-100288,2024-12-06,Customer-183,304,sheet,0.3411,507.99,122.27,10,EN_10204_3.1,1266.59,lost
Q-100289,2024-12-07,Customer-156,316L,foil,0.277,368.43,160.1,10,EN_10204_3.1,1725.25,won
Q-100290,2024-12-08,Customer-160,316L,foil,0.1887,669.27,512.06,35,EN_10204_3.1,5831.54,pending
Q-100291,2024-12-09,Customer-153,17-7PH,sheet,0.2815,986.64,238.26,28,EN_10204_3.1,1815.84,pending
Q-100292,2024-12-10,Customer-26,304,strip,0.01,505.01,298.8,35,EN_10204_3.1,4160.76,pending
Q-100293,2024-12-11,Customer-225,316L,strip,0.4264,321.66,267.75,28,RoHS,2156.89,pending
Q-100294,2024-12-12,Customer-116,17-7PH,strip,0.3872,807.71,185.5,14,EN_10204_3.1,2342.79,won
Q-100295,2024-12-13,Customer-103,304,strip,0.0309,200.52,191.16,10,EN_10204_3.1,2361.41,lost
Q-100296,2024-12-14,Customer-110,17-7PH,strip,0.268,132.94,179.03,35,EN_10204_3.1,2053.5,lost
Q-100297,2024-12-15,Customer-40,17-7PH,sheet,0.5316,293.7,394.78,35,EN_10204_3.1,4353.88,pending
Q-100298,2024-12-16,Customer-213,304,sheet,0.1997,181.0,267.37,35,ASTM_A240,3151.03,won
Q-100299,2024-12-17,Customer-191,316L,sheet,0.01,874.93,72.17,21,ASTM_A240,1062.31,pending
Q-100300,2024-12-18,Customer-151,304,sheet,0.4443,343.51,311.5,28,ASTM_A240,1961.38,pending
Q-100301,2024-12-19,Customer-106,17-7PH,sheet,0.0933,438.9,114.38,28,AMS5528,1099.7,lost
Q-100302,2024-12-20,Customer-74,17-7PH,sheet,0.3448,102.52,297.68,35,AMS5528,2387.92,pending
Q-100303,2024-12-21,Customer-148,304,strip,0.3306,292.38,610.2,14,ASTM_A240,5245.82,pending
Q-100304,2024-12-22,Customer-124,316L,foil,0.492,882.17,335.96,28,RoHS,2035.7,won
Q-100305,2024-12-23,Customer-95,316L,sheet,0.2114,226.86,309.51,10,RoHS,2193.03,won
Q-100306,2024-12-24,Customer-217,304,sheet,0.01,989.73,87.04,28,EN_10204_3.1,760.09,pending
Q-100307,2024-12-25,Customer-8,17-7PH,strip,0.2914,1114.07,426.15,35,EN_10204_3.1,2818.72,won
Q-100308,2024-12-26,Customer-90,304,strip,0.3146,307.51,372.11,35,EN_10204_3.1,2368.2,won
Q-100309,2024-12-27,Customer-169,316L,foil,0.0971,1040.33,360.68,35,RoHS,4754.58,lost
Q-100310,2024-12-28,Customer-163,316L,foil,0.3435,62.67,338.62,10,RoHS,2578.36,won
Q-100311,2024-12-29,Customer-56,316L,strip,0.01,428.66,110.6,10,RoHS,1177.97,lost
Q-100312,2024-12-30,Customer-41,304,strip,0.01,547.7,133.11,28,EN_10204_3.1,1813.16,lost
Q-100313,2024-12-31,Customer-227,304,strip,0.1204,698.01,289.86,28,ASTM_A240,3889.45,won
Q-100314,2025-01-01,Customer-13,316L,foil,0.1852,469.14,232.55,14,RoHS,3156.36,pending
Q-100315,2025-01-02,Customer-170,316L,sheet,0.2899,379.52,311.4,10,EN_10204_3.1,2646.71,lost
Q-100316,2025-01-03,Customer-70,304,strip,0.218,698.69,339.46,35,EN_10204_3.1,4588.42,won
Q-100317,2025-01-04,Customer-111,17-7PH,strip,0.3227,735.38,218.11,35,EN_10204_3.1,1843.66,won
Q-100318,2025-01-05,Customer-12,304,strip,0.2527,584.32,137.04,28,EN_10204_3.1,925.99,won
Q-100319,2025-01-06,Customer-53,304,sheet,0.2795,1159.67,229.06,28,ASTM_A240,1924.09,lost
Q-100320,2025-01-07,Customer-75,316L,foil,0.244,144.68,39.14,35,EN_10204_3.1,221.68,lost
Q-100321,2025-01-08,Customer-192,316L,foil,0.3885,476.02,81.95,35,EN_10204_3.1,1045.8,lost
Q-100322,2025-01-09,Customer-137,316L,foil,0.1906,1193.94,146.47,35,EN_10204_3.1,1649.41,pending
Q-100323,2025-01-10,Customer-214,316L,strip,0.01,221.38,154.61,35,RoHS,1024.89,pending
Q-100324,2025-01-11,Customer-221,304,sheet,0.1546,836.75,153.23,28,EN_10204_3.1,1723.54,pending
Q-100325,2025-01-12,Customer-118,316L,sheet,0.2939,294.52,103.07,28,ASTM_A240,860.42,won
Q-100326,2025-01-13,Customer-182,304,strip,0.5433,522.78,298.78,35,EN_10204_3.1,4106.89,pending
Q-100327,2025-01-14,Customer-104,304,strip,0.1663,453.96,97.5,28,ASTM_A240,972.99,won
Q-100328,2025-01-15,Customer-213,304,sheet,0.0257,1157.31,173.52,14,EN_10204_3.1,1170.27,pending
Q-100329,2025-01-16,Customer-217,304,sheet,0.1424,706.93,503.54,14,EN_10204_3.1,3657.8,won
Q-100330,2025-01-17,Customer-103,316L,sheet,0.3549,1004.48,88.27,35,RoHS,1286.54,pending
Q-100331,2025-01-18,Customer-191,316L,sheet,0.1954,666.59,121.94,35,EN_10204_3.1,1628.22,lost
Q-100332,2025-01-19,Customer-20,316L,sheet,0.06,197.06,217.81,28,ASTM_A240,1691.14,pending
Q-100333,2025-01-20,Customer-232,17-7PH,strip,0.28,744.62,426.21,35,AMS5528,4165.28,lost
Q-100334,2025-01-21,Customer-27,304,sheet,0.2311,1147.29,262.68,10,ASTM_A240,3053.87,won
Q-100335,2025-01-22,Customer-155,304,sheet,0.143,1117.78,196.63,28,ASTM_A240,2509.94,won
Q-100336,2025-01-23,Customer-198,17-7PH,strip,0.3968,475.89,218.98,10,AMS5528,2454.7,pending
Q-100337,2025-01-24,Customer-175,304,strip,0.087,197.2,225.7,28,EN_10204_3.1,2316.5,pending
Q-100338,2025-01-25,Customer-39,17-7PH,sheet,0.2135,120.05,192.98,21,EN_10204_3.1,2244.22,lost
Q-100339,2025-01-26,Customer-162,316L,sheet,0.2141,61.97,205.65,28,EN_10204_3.1,2541.63,lost
Q-100340,2025-01-27,Customer-130,304,sheet,0.0543,432.65,98.66,21,EN_10204_3.1,1149.51,won
Q-100341,2025-01-28,Customer-10,304,strip,0.1346,136.11,168.87,14,EN_10204_3.1,961.7,won
Q-100342,2025-01-29,Customer-166,304,strip,0.0865,757.1,402.47,14,ASTM_A240,4711.5,won
Q-100343,2025-01-30,Customer-149,17-7PH,sheet,0.1824,1152.6,195.04,14,EN_10204_3.1,1657.17,pending
Q-100344,2025-01-31,Customer-233,17-7PH,strip,0.0399,154.47,211.91,35,EN_10204_3.1,2313.31,pending
Q-100345,2025-02-01,Customer-155,17-7PH,strip,0.289,794.64,346.36,21,EN_10204_3.1,2045.86,lost
Q-100346,2025-02-02,Customer-116,17-7PH,strip,0.0638,132.11,254.16,21,AMS5528,2698.15,won
Q-100347,2025-02-03,Customer-11,304,sheet,0.1447,343.07,113.44,28,ASTM_A240,752.13,won
Q-100348,2025-02-04,Customer-135,17-7PH,sheet,0.1753,782.06,251.21,21,EN_10204_3.1,2950.32,pending
Q-100349,2025-02-05,Customer-96,17-7PH,strip,0.146,324.95,346.44,14,EN_10204_3.1,3954.78,lost
Q-100350,2025-02-06,Customer-174,304,strip,0.4399,233.1,276.86,21,EN_10204_3.1,2346.79,pending
Q-100351,2025-02-07,Customer-86,316L,strip,0.3364,656.68,134.68,35,RoHS,947.19,won
Q-100352,2025-02-08,Customer-73,304,sheet,0.1023,984.99,281.41,21,EN_10204_3.1,1942.09,lost
Q-100353,2025-02-09,Customer-21,17-7PH,strip,0.01,914.66,123.44,10,EN_10204_3.1,1262.51,pending
Q-100354,2025-02-10,Customer-80,17-7PH,strip,0.01,832.88,310.85,28,EN_10204_3.1,3549.12,pending
Q-100355,2025-02-11,Customer-153,17-7PH,sheet,0.2717,564.64,152.41,10,AMS5528,1889.57,pending
Q-100356,2025-02-12,Customer-97,316L,sheet,0.2915,248.87,178.9,14,RoHS,2077.95,pending
Q-100357,2025-02-13,Customer-166,304,sheet,0.0713,981.84,428.35,21,ASTM_A240,3104.96,pending
Q-100358,2025-02-14,Customer-93,304,strip,0.1085,673.99,453.95,14,ASTM_A240,5709.38,lost
Q-100359,2025-02-15,Customer-197,316L,foil,0.0341,195.69,92.77,21,EN_10204_3.1,1369.78,lost
Q-100360,2025-02-16,Customer-40,316L,foil,0.01,872.04,135.6,21,ASTM_A240,919.59,won
Q-100361,2025-02-17,Customer-170,304,sheet,0.1382,477.45,174.79,10,ASTM_A240,1917.55,lost
Q-100362,2025-02-18,Customer-40,17-7PH,strip,0.1556,96.53,835.94,14,EN_10204_3.1,8962.73,won
Q-100363,2025-02-19,Customer-208,316L,strip,0.3813,818.23,762.73,14,RoHS,8466.25,won
Q-100364,2025-02-20,Customer-106,17-7PH,sheet,0.2579,840.59,122.07,28,AMS5528,1562.44,lost
Q-100365,2025-02-21,Customer-157,17-7PH,strip,0.3023,630.38,391.0,35,EN_10204_3.1,2686.65,lost
Q-100366,2025-02-22,Customer-137,17-7PH,sheet,0.01,124.55,144.01,28,AMS5528,875.84,won
Q-100367,2025-02-23,Customer-95,304,strip,0.3047,885.67,320.73,35,ASTM_A240,2281.48,pending
Q-100368,2025-02-24,Customer-197,17-7PH,sheet,0.5406,230.34,213.16,28,EN_10204_3.1,1933.25,lost
Q-100369,2025-02-25,Customer-210,304,strip,0.4315,237.68,685.91,35,ASTM_A240,10021.69,won
Q-100370,2025-02-26,Customer-14,17-7PH,strip,0.0717,711.26,300.98,35,EN_10204_3.1,3608.25,pending
Q-100371,2025-02-27,Customer-183,304,strip,0.01,564.84,156.02,28,ASTM_A240,2022.67,pending
Q-100372,2025-02-28,Customer-196,316L,sheet,0.01,177.51,109.73,28,ASTM_A240,654.4,won
Q-100373,2025-03-01,Customer-213,304,strip,0.0501,1108.7,187.82,10,ASTM_A240,2703.9,lost
Q-100374,2025-03-02,Customer-227,316L,foil,0.0661,311.43,123.25,28,EN_10204_3.1,1580.04,lost
Q-100375,2025-03-03,Customer-102,316L,sheet,0.2368,526.09,212.74,10,ASTM_A240,2706.81,pending
Q-100376,2025-03-04,Customer-21,304,sheet,0.0879,59.66,218.59,28,EN_10204_3.1,2461.98,lost
Q-100377,2025-03-05,Customer-239,316L,foil,0.3176,391.92,68.8,21,EN_10204_3.1,600.68,won
Q-100378,2025-03-06,Customer-36,17-7PH,sheet,0.2131,681.0,256.79,35,AMS5528,1537.13,won
Q-100379,2025-03-07,Customer-195,304,strip,0.1206,882.37,86.7,14,ASTM_A240,1266.7,pending
Q-100380,2025-03-08,Customer-232,304,strip,0.0945,245.61,289.34,10,ASTM_A240,2839.74,won
Q-100381,2025-03-09,Customer-214,316L,sheet,0.2522,432.42,232.29,10,ASTM_A240,1325.21,won
Q-100382,2025-03-10,Customer-199,17-7PH,sheet,0.4444,124.83,153.79,10,AMS5528,1594.43,lost
Q-100383,2025-03-11,Customer-13,316L,sheet,0.2228,855.25,185.43,10,ASTM_A240,2076.81,won
Q-100384,2025-03-12,Customer-29,304,strip,0.1347,525.78,308.21,35,ASTM_A240,4405.91,lost
Q-100385,2025-03-13,Customer-184,17-7PH,strip,0.3356,565.51,287.71,21,AMS5528,3324.16,won
Q-100386,2025-03-14,Customer-158,304,strip,0.2111,624.75,144.54,28,ASTM_A240,1273.46,lost
Q-100387,2025-03-15,Customer-48,316L,strip,0.1945,1049.12,61.57,14,EN_10204_3.1,527.69,pending
Q-100388,2025-03-16,Customer-18,17-7PH,strip,0.4437,261.76,238.32,35,EN_10204_3.1,2772.71,pending
Q-100389,2025-03-17,Customer-224,17-7PH,strip,0.0967,1137.03,164.27,14,EN_10204_3.1,2050.36,lost
Q-100390,2025-03-18,Customer-96,316L,strip,0.5028,131.1,663.25,21,EN_10204_3.1,9256.19,lost
Q-100391,2025-03-19,Customer-202,17-7PH,strip,0.679,144.46,198.68,28,EN_10204_3.1,1927.38,won
Q-100392,2025-03-20,Customer-198,304,sheet,0.1692,540.47,135.91,21,ASTM_A240,1005.05,pending
Q-100393,2025-03-21,Customer-12,17-7PH,sheet,0.2301,955.57,73.81,28,AMS5528,595.74,lost
Q-100394,2025-03-22,Customer-213,17-7PH,sheet,0.01,251.09,415.63,14,AMS5528,2896.51,pending
Q-100395,2025-03-23,Customer-208,304,strip,0.2985,393.78,399.23,21,ASTM_A240,3543.92,won
Q-100396,2025-03-24,Customer-10,316L,strip,0.2274,59.39,1018.62,35,EN_10204_3.1,12542.74,lost
Q-100397,2025-03-25,Customer-227,316L,foil,0.3416,962.34,159.11,21,ASTM_A240,2180.81,won
Q-100398,2025-03-26,Customer-209,304,strip,0.4118,1161.21,224.65,35,EN_10204_3.1,3291.58,pending
Q-100399,2025-03-27,Customer-193,304,strip,0.4149,215.83,441.09,14,ASTM_A240,4179.58,pending
Q-100400,2025-03-28,Customer-221,316L,sheet,0.5884,868.84,451.44,14,EN_10204_3.1,3363.51,won
Q-100401,2025-03-29,Customer-32,17-7PH,sheet,0.1888,417.47,264.02,10,EN_10204_3.1,3463.27,lost
Q-100402,2025-03-30,Customer-230,304,strip,0.2526,390.93,655.06,21,EN_10204_3.1,9093.57,lost
Q-100403,2025-03-31,Customer-178,304,sheet,0.3625,320.1,99.81,21,EN_10204_3.1,1365.59,lost
Q-100404,2025-04-01,Customer-187,304,strip,0.2242,153.27,83.57,14,ASTM_A240,537.82,lost
Q-100405,2025-04-02,Customer-211,316L,sheet,0.1384,430.57,157.72,14,RoHS,1965.85,won
Q-100406,2025-04-03,Customer-27,17-7PH,sheet,0.4282,435.8,459.57,35,EN_10204_3.1,5973.34,won
Q-100407,2025-04-04,Customer-115,304,strip,0.3,56.72,166.3,35,EN_10204_3.1,1960.43,pending
Q-100408,2025-04-05,Customer-177,17-7PH,sheet,0.0318,102.18,453.41,10,AMS5528,5256.93,lost
Q-100409,2025-04-06,Customer-187,304,strip,0.1109,1042.34,193.53,35,ASTM_A240,1124.17,lost
Q-100410,2025-04-07,Customer-164,17-7PH,sheet,0.01,1127.2,410.43,28,EN_10204_3.1,3145.83,won
Q-100411,2025-04-08,Customer-104,316L,strip,0.312,1051.59,262.26,21,RoHS,2809.32,lost
Q-100412,2025-04-09,Customer-37,17-7PH,strip,0.0538,563.22,204.47,28,AMS5528,1850.24,pending
Q-100413,2025-04-10,Customer-33,17-7PH,sheet,0.0479,966.78,191.91,21,AMS5528,1809.67,won
Q-100414,2025-04-11,Customer-93,316L,strip,0.2633,1032.84,193.81,21,EN_10204_3.1,2819.33,lost
Q-100415,2025-04-12,Customer-174,17-7PH,strip,0.3327,1010.56,306.29,35,AMS5528,4427.11,lost
Q-100416,2025-04-13,Customer-196,304,strip,0.3629,998.69,126.31,28,EN_10204_3.1,1440.73,won
Q-100417,2025-04-14,Customer-102,17-7PH,strip,0.1607,161.89,91.56,28,EN_10204_3.1,585.77,lost
Q-100418,2025-04-15,Customer-30,17-7PH,sheet,0.1556,726.06,71.44,21,AMS5528,543.32,won
Q-100419,2025-04-16,Customer-133,17-7PH,strip,0.4292,96.1,328.12,28,EN_10204_3.1,4405.3,lost
Q-100420,2025-04-17,Customer-199,17-7PH,strip,0.4566,1072.92,391.58,35,EN_10204_3.1,5205.96,lost
Q-100421,2025-04-18,Customer-157,17-7PH,sheet,0.01,335.98,158.4,14,AMS5528,1715.83,lost
Q-100422,2025-04-19,Customer-32,17-7PH,sheet,0.3179,279.87,106.11,28,AMS5528,697.0,won
Q-100423,2025-04-20,Customer-231,316L,sheet,0.2752,1057.2,397.47,10,ASTM_A240,2279.02,pending
Q-100424,2025-04-21,Customer-171,304,sheet,0.2362,1094.6,162.27,10,EN_10204_3.1,1406.8,lost
Q-100425,2025-04-22,Customer-229,17-7PH,strip,0.1467,1138.77,179.58,28,EN_10204_3.1,2305.04,lost
Q-100426,2025-04-23,Customer-238,316L,strip,0.3664,175.4,513.34,28,RoHS,4659.06,pending
Q-100427,2025-04-24,Customer-131,17-7PH,strip,0.1736,1141.63,814.49,14,EN_10204_3.1,8061.8,won
Q-100428,2025-04-25,Customer-61,316L,foil,0.1677,23.45,381.5,35,ASTM_A240,3774.65,lost
Q-100429,2025-04-26,Customer-147,316L,sheet,0.01,251.4,194.0,21,RoHS,1874.37,lost
Q-100430,2025-04-27,Customer-17,304,sheet,0.0946,653.67,983.07,10,ASTM_A240,5476.95,lost
Q-100431,2025-04-28,Customer-197,304,strip,0.0872,967.05,183.92,10,EN_10204_3.1,1385.27,lost
Q-100432,2025-04-29,Customer-82,17-7PH,strip,0.1827,347.83,163.19,35,AMS5528,1329.43,pending
Q-100433,2025-04-30,Customer-175,316L,sheet,0.3996,1058.24,239.67,10,EN_10204_3.1,1384.34,pending
Q-100434,2025-05-01,Customer-197,304,sheet,0.217,551.7,185.65,35,ASTM_A240,1702.35,won
Q-100435,2025-05-02,Customer-133,304,sheet,0.01,1090.98,75.05,35,ASTM_A240,592.95,won
Q-100436,2025-05-03,Customer-83,304,sheet,0.3544,867.75,107.89,28,ASTM_A240,1417.33,pending
Q-100437,2025-05-04,Customer-230,316L,sheet,0.1078,830.18,241.51,14,RoHS,2822.61,lost
Q-100438,2025-05-05,Customer-163,316L,sheet,0.3628,128.9,315.06,28,ASTM_A240,3343.12,pending
Q-100439,2025-05-06,Customer-158,304,sheet,0.3287,398.88,195.76,10,EN_10204_3.1,2791.11,pending
Q-100440,2025-05-07,Customer-44,316L,strip,0.3736,447.07,462.13,21,RoHS,5114.76,pending
Q-100441,2025-05-08,Customer-169,17-7PH,strip,0.201,156.57,111.67,28,AMS5528,792.64,pending
Q-100442,2025-05-09,Customer-212,17-7PH,sheet,0.3143,645.39,492.2,21,AMS5528,5151.33,won
Q-100443,2025-05-10,Customer-198,316L,foil,0.1032,593.48,79.98,35,RoHS,736.92,pending
Q-100444,2025-05-11,Customer-159,304,sheet,0.01,983.73,199.38,28,EN_10204_3.1,1814.92,pending
Q-100445,2025-05-12,Customer-140,316L,sheet,0.3625,111.59,185.38,10,RoHS,1547.69,lost
Q-100446,2025-05-13,Customer-63,17-7PH,sheet,0.415,962.09,188.77,21,EN_10204_3.1,1828.47,pending
Q-100447,2025-05-14,Customer-19,304,strip,0.2686,136.67,543.27,21,EN_10204_3.1,5929.48,pending
Q-100448,2025-05-15,Customer-107,316L,foil,0.01,852.59,484.25,10,EN_10204_3.1,5031.4,lost
Q-100449,2025-05-16,Customer-156,304,sheet,0.2066,781.97,103.53,35,EN_10204_3.1,1426.43,won
Q-100450,2025-05-17,Customer-103,304,strip,0.1355,50.03,124.13,28,EN_10204_3.1,1120.16,won
Q-100451,2025-05-18,Customer-62,304,sheet,0.399,139.49,287.68,35,EN_10204_3.1,3003.14,lost
Q-100452,2025-05-19,Customer-64,316L,sheet,0.3737,680.43,260.64,28,EN_10204_3.1,1839.16,won
Q-100453,2025-05-20,Customer-99,316L,foil,0.2627,180.23,225.15,14,EN_10204_3.1,1319.98,pending
Q-100454,2025-05-21,Customer-209,304,sheet,0.1445,208.83,209.97,14,ASTM_A240,1766.47,lost
Q-100455,2025-05-22,Customer-196,17-7PH,sheet,0.0232,173.46,216.08,14,AMS5528,1421.84,won
Q-100456,2025-05-23,Customer-226,304,strip,0.2343,1068.32,209.34,28,EN_10204_3.1,3088.16,lost
Q-100457,2025-05-24,Customer-101,304,sheet,0.2142,736.12,132.0,28,ASTM_A240,763.95,pending
Q-100458,2025-05-25,Customer-150,304,sheet,0.2596,648.06,218.99,35,ASTM_A240,2756.12,lost
Q-100459,2025-05-26,Customer-127,316L,foil,0.3842,376.75,194.13,35,EN_10204_3.1,1419.06,pending
Q-100460,2025-05-27,Customer-138,17-7PH,sheet,0.1292,338.89,200.16,28,EN_10204_3.1,2647.19,won
Q-100461,2025-05-28,Customer-226,316L,sheet,0.2249,707.92,105.11,35,ASTM_A240,1012.19,lost
Q-100462,2025-05-29,Customer-94,17-7PH,sheet,0.5501,494.1,195.75,10,EN_10204_3.1,2413.88,won
Q-100463,2025-05-30,Customer-93,304,sheet,0.0198,955.18,118.02,21,ASTM_A240,870.09,pending
Q-100464,2025-05-31,Customer-130,304,sheet,0.1841,581.14,167.47,28,EN_10204_3.1,2333.64,lost
Q-100465,2025-06-01,Customer-33,17-7PH,sheet,0.0471,726.96,258.47,35,AMS5528,2523.63,won
Q-100466,2025-06-02,Customer-143,304,strip,0.2114,823.29,147.36,10,EN_10204_3.1,2012.49,lost
Q-100467,2025-06-03,Customer-131,316L,foil,0.1956,590.42,277.62,14,RoHS,2795.71,lost
Q-100468,2025-06-04,Customer-10,17-7PH,strip,0.3435,540.64,1101.15,21,AMS5528,11292.1,won
Q-100469,2025-06-05,Customer-133,17-7PH,sheet,0.1595,1041.38,1129.54,21,EN_10204_3.1,10494.05,lost
Q-100470,2025-06-06,Customer-36,316L,strip,0.2968,696.76,302.68,35,RoHS,3006.0,lost
Q-100471,2025-06-07,Customer-101,17-7PH,sheet,0.0808,388.04,119.83,21,AMS5528,1158.67,pending
Q-100472,2025-06-08,Customer-130,17-7PH,sheet,0.2288,1113.13,897.8,14,EN_10204_3.1,8919.32,pending
Q-100473,2025-06-09,Customer-122,17-7PH,sheet,0.3421,837.19,434.62,14,EN_10204_3.1,4947.11,won
Q-100474,2025-06-10,Customer-107,304,strip,0.2735,413.42,424.42,21,ASTM_A240,3165.96,pending
Q-100475,2025-06-11,Customer-68,304,sheet,0.3285,36.89,160.55,10,EN_10204_3.1,1393.38,pending
Q-100476,2025-06-12,Customer-150,17-7PH,strip,0.2284,26.69,153.2,35,AMS5528,2013.6,lost
Q-100477,2025-06-13,Customer-185,316L,strip,0.2218,846.04,246.74,10,RoHS,3016.51,pending
Q-100478,2025-06-14,Customer-9,304,sheet,0.0309,48.91,394.3,21,ASTM_A240,3447.77,pending
Q-100479,2025-06-15,Customer-5,17-7PH,strip,0.1798,1138.27,236.06,14,AMS5528,1311.68,lost
Q-100480,2025-06-16,Customer-106,304,strip,0.2504,1013.65,144.09,28,ASTM_A240,1740.04,pending
Q-100481,2025-06-17,Customer-199,316L,sheet,0.0856,294.21,84.39,21,RoHS,1094.76,pending
Q-100482,2025-06-18,Customer-133,304,sheet,0.3051,1089.21,201.75,35,ASTM_A240,2204.01,won
Q-100483,2025-06-19,Customer-135,17-7PH,sheet,0.3804,278.74,245.49,35,EN_10204_3.1,2728.05,lost
Q-100484,2025-06-20,Customer-234,304,sheet,0.01,165.05,500.89,10,EN_10204_3.1,6107.94,pending
Q-100485,2025-06-21,Customer-157,304,strip,0.3635,989.29,203.96,28,EN_10204_3.1,2330.25,lost
